timestamp,open,high,low,close,volume
2019-11-11 11:00:00,9054.03,9054.07,9003.88,9019.57,1306.844338
2019-11-11 12:00:00,9019.78,9035.64,8926.7,8939.9,3101.909729
2019-11-11 13:00:00,8939.45,8956.39,8850.0,8900.08,2910.875821
2019-11-11 14:00:00,8900.07,8900.52,8744.33,8789.61,4644.611052
2019-11-11 15:00:00,8789.61,8825.89,8759.77,8814.44,2204.048323
2019-11-11 16:00:00,8812.8,8813.62,8761.0,8764.63,1579.900752
2019-11-11 17:00:00,8765.48,8766.94,8618.68,8659.65,6398.254544
2019-11-11 18:00:00,8659.47,8728.38,8632.26,8714.41,3313.961706
2019-11-11 19:00:00,8714.43,8744.95,8680.28,8726.74,2397.750505
2019-11-11 20:00:00,8726.17,8730.0,8690.0,8715.82,1539.464174
2019-11-11 21:00:00,8715.83,8730.27,8692.0,8723.7,1177.965477
2019-11-11 22:00:00,8723.1,8754.23,8707.07,8749.65,1641.007294
2019-11-11 23:00:00,8748.18,8749.81,8693.88,8723.59,1758.184719
2019-11-12 00:00:00,8723.59,8746.42,8697.95,8734.42,1354.888028
2019-11-12 01:00:00,8734.37,8745.0,8717.97,8737.0,769.901728
2019-11-12 02:00:00,8736.05,8800.0,8726.31,8769.64,1413.416054
2019-11-12 03:00:00,8769.64,8776.17,8733.87,8763.76,1245.258448
2019-11-12 04:00:00,8763.3,8765.3,8723.0,8726.84,765.097684
2019-11-12 05:00:00,8724.36,8753.88,8723.0,8739.64,591.52468
2019-11-12 06:00:00,8739.62,8743.75,8699.0,8723.88,673.141729
2019-11-12 07:00:00,8723.86,8742.89,8700.17,8733.27,1189.125601
2019-11-12 08:00:00,8733.36,8761.82,8713.93,8741.68,1060.776465
2019-11-12 09:00:00,8741.69,8756.56,8722.13,8738.06,817.818379
2019-11-12 10:00:00,8738.72,8778.26,8738.09,8747.21,1101.291826
2019-11-12 11:00:00,8747.85,8767.0,8705.0,8740.65,1473.289841
2019-11-12 12:00:00,8740.65,8759.49,8723.88,8744.88,868.43463
2019-11-12 13:00:00,8745.96,8796.0,8736.32,8753.58,1851.279887
2019-11-12 14:00:00,8753.2,8773.88,8744.0,8766.54,1106.324817
2019-11-12 15:00:00,8766.54,8786.0,8760.78,8772.37,1373.758165
2019-11-12 16:00:00,8772.29,8775.31,8747.28,8749.93,1183.608979
2019-11-12 17:00:00,8750.01,8770.53,8712.35,8760.46,1714.821628
2019-11-12 18:00:00,8759.01,8771.77,8743.27,8750.0,1058.191344
2019-11-12 19:00:00,8750.0,8759.33,8729.59,8748.77,1162.00336
2019-11-12 20:00:00,8748.77,8888.0,8660.0,8721.2,5444.278433
2019-11-12 21:00:00,8723.14,8726.98,8642.71,8672.9,2686.134821
2019-11-12 22:00:00,8671.05,8707.89,8645.61,8681.57,2077.068747
2019-11-12 23:00:00,8681.57,8733.0,8567.6,8705.27,5088.269354
2019-11-13 00:00:00,8703.61,8730.0,8683.39,8716.87,1795.399235
2019-11-13 01:00:00,8716.87,8765.04,8708.1,8742.77,1622.846702
2019-11-13 02:00:00,8741.21,8760.36,8731.48,8750.15,1048.042454
2019-11-13 03:00:00,8750.96,8789.6,8746.4,8774.51,1203.365484
2019-11-13 04:00:00,8774.13,8824.24,8755.0,8794.21,1670.413712
2019-11-13 05:00:00,8793.1,8799.5,8763.66,8771.98,1194.764921
2019-11-13 06:00:00,8771.04,8790.0,8755.0,8778.56,702.667891
2019-11-13 07:00:00,8777.45,8823.11,8768.2,8821.94,1061.778396
2019-11-13 08:00:00,8821.91,8844.99,8760.58,8786.26,1824.935101
2019-11-13 09:00:00,8787.61,8787.62,8761.11,8767.0,861.166068
2019-11-13 12:00:00,8767.01,8767.47,8702.0,8732.97,697.147683
2019-11-13 13:00:00,8732.13,8752.44,8722.75,8725.69,610.612209
2019-11-13 14:00:00,8727.98,8759.49,8713.66,8749.3,866.609412
2019-11-13 15:00:00,8749.3,8767.0,8740.0,8744.26,1177.163585
2019-11-13 16:00:00,8744.87,8799.82,8731.46,8779.82,1987.903958
2019-11-13 17:00:00,8778.99,8807.0,8740.56,8777.01,2007.751452
2019-11-13 18:00:00,8777.86,8811.24,8770.0,8793.72,1744.06599
2019-11-13 19:00:00,8793.96,8794.27,8750.01,8773.07,1477.582636
2019-11-13 20:00:00,8773.1,8803.0,8751.16,8763.69,1469.123562
2019-11-13 21:00:00,8764.59,8764.71,8732.0,8758.36,1534.500653
2019-11-13 22:00:00,8759.72,8781.92,8736.0,8750.77,1258.27978
2019-11-13 23:00:00,8750.77,8763.08,8738.98,8751.18,1103.523443
2019-11-14 00:00:00,8751.98,8771.93,8739.05,8764.62,1190.243335
2019-11-14 01:00:00,8764.39,8785.0,8760.26,8769.63,1275.770487
2019-11-14 02:00:00,8769.91,8782.0,8755.02,8756.69,842.303129
2019-11-14 03:00:00,8757.01,8784.99,8752.3,8778.4,1073.405759
2019-11-14 04:00:00,8778.7,8796.16,8755.23,8763.32,1615.017111
2019-11-14 05:00:00,8763.43,8777.11,8756.39,8769.99,685.412917
2019-11-14 06:00:00,8769.95,8770.39,8755.6,8766.48,416.182906
2019-11-14 07:00:00,8767.13,8795.0,8763.35,8777.12,1091.415742
2019-11-14 08:00:00,8777.54,8800.0,8770.11,8777.91,1011.929032
2019-11-14 09:00:00,8777.91,8789.08,8756.0,8756.01,640.876939
2019-11-14 10:00:00,8756.01,8760.06,8735.98,8747.9,1014.754649
2019-11-14 11:00:00,8748.42,8770.28,8743.75,8759.2,836.738984
2019-11-14 12:00:00,8759.64,8770.11,8655.0,8687.48,2931.959494
2019-11-14 13:00:00,8688.16,8741.23,8650.0,8704.39,1835.208775
2019-11-14 14:00:00,8703.58,8730.0,8677.17,8695.16,1759.894636
2019-11-14 15:00:00,8695.21,8705.0,8650.06,8668.36,1579.585769
2019-11-14 16:00:00,8665.56,8667.87,8582.6,8616.33,4435.869721
2019-11-14 17:00:00,8616.32,8651.88,8594.07,8635.0,2162.916259
2019-11-14 18:00:00,8634.93,8654.34,8620.12,8626.64,1031.887232
2019-11-14 19:00:00,8626.64,8637.56,8595.54,8636.54,1454.9604
2019-11-14 20:00:00,8636.12,8639.28,8606.01,8628.99,1157.440665
2019-11-14 21:00:00,8628.99,8706.17,8618.21,8680.93,2642.871542
2019-11-14 22:00:00,8680.93,8695.78,8658.04,8669.27,1430.23041
2019-11-14 23:00:00,8669.05,8669.23,8618.71,8643.57,1588.309472
2019-11-15 00:00:00,8643.58,8664.94,8630.67,8655.38,1025.749473
2019-11-15 01:00:00,8655.91,8670.0,8655.31,8661.89,734.770692
2019-11-15 02:00:00,8661.76,8666.17,8630.67,8642.92,903.503444
2019-11-15 03:00:00,8643.39,8654.59,8639.01,8649.02,577.931149
2019-11-15 04:00:00,8649.0,8673.74,8648.02,8666.45,842.985315
2019-11-15 05:00:00,8666.75,8674.07,8658.87,8667.9,571.199597
2019-11-15 06:00:00,8667.9,8670.14,8653.0,8663.99,486.238127
2019-11-15 07:00:00,8664.0,8684.98,8644.74,8646.68,810.657185
2019-11-15 08:00:00,8646.38,8659.41,8610.87,8611.98,1248.596315
2019-11-15 09:00:00,8611.99,8627.0,8526.11,8559.96,2567.333631
2019-11-15 10:00:00,8557.95,8590.06,8526.11,8538.61,2428.512671
2019-11-15 11:00:00,8538.16,8579.99,8517.0,8558.15,1777.637624
2019-11-15 12:00:00,8558.13,8571.08,8531.61,8557.45,1010.078664
2019-11-15 13:00:00,8557.54,8574.04,8550.0,8564.64,943.085255
2019-11-15 14:00:00,8564.63,8610.97,8558.59,8588.01,1875.961831
2019-11-15 15:00:00,8588.01,8592.0,8562.94,8574.77,977.896217
2019-11-15 16:00:00,8574.76,8660.0,8569.98,8654.39,2332.361913
2019-11-15 17:00:00,8654.4,8790.0,8590.0,8623.7,5156.018196
2019-11-15 18:00:00,8621.62,8664.92,8590.0,8655.79,2685.695883
2019-11-15 19:00:00,8656.09,8669.33,8626.62,8630.54,1337.988112
2019-11-15 20:00:00,8630.5,8674.27,8626.62,8664.5,1302.582625
2019-11-15 21:00:00,8664.42,8689.0,8638.08,8645.47,1743.71354
2019-11-15 22:00:00,8645.4,8647.24,8400.0,8463.73,7316.921045
2019-11-15 23:00:00,8463.84,8491.77,8415.6,8479.88,3385.854451
2019-11-16 00:00:00,8479.45,8483.99,8430.83,8476.07,1888.755194
2019-11-16 01:00:00,8476.64,8484.99,8455.82,8479.21,1062.803218
2019-11-16 02:00:00,8479.18,8497.64,8460.17,8497.32,958.584041
2019-11-16 03:00:00,8496.81,8498.53,8467.0,8485.57,952.244083
2019-11-16 04:00:00,8486.08,8492.82,8469.34,8481.0,568.545982
2019-11-16 05:00:00,8480.99,8483.13,8454.0,8462.21,698.00658
2019-11-16 06:00:00,8464.19,8523.67,8462.57,8521.01,819.914554
2019-11-16 07:00:00,8521.77,8532.74,8451.94,8471.73,1048.326126
2019-11-16 08:00:00,8471.62,8480.5,8400.0,8467.96,1737.693463
2019-11-16 09:00:00,8467.81,8490.0,8461.13,8483.64,987.265944
2019-11-16 10:00:00,8483.64,8484.74,8435.18,8458.05,717.175797
2019-11-16 11:00:00,8458.2,8468.29,8441.64,8451.13,547.303756
2019-11-16 12:00:00,8452.26,8477.66,8449.55,8470.0,670.237888
2019-11-16 13:00:00,8469.98,8475.39,8453.83,8467.72,665.808404
2019-11-16 14:00:00,8467.6,8478.36,8461.04,8462.81,607.931287
2019-11-16 15:00:00,8462.81,8508.53,8461.9,8474.82,1040.892448
2019-11-16 16:00:00,8475.34,8502.0,8474.51,8480.88,827.421943
2019-11-16 17:00:00,8480.77,8543.0,8479.23,8499.27,1614.188808
2019-11-16 18:00:00,8499.21,8532.61,8455.71,8472.83,1820.470972
2019-11-16 19:00:00,8472.89,8480.59,8452.23,8479.03,1129.643461
2019-11-16 20:00:00,8478.79,8489.99,8458.12,8474.72,1010.374946
2019-11-16 21:00:00,8474.72,8505.34,8470.0,8488.98,1039.758044
2019-11-16 22:00:00,8488.98,8526.24,8455.86,8485.41,1907.650047
2019-11-16 23:00:00,8485.24,8502.64,8477.96,8489.4,783.094778
2019-11-17 00:00:00,8489.47,8502.95,8481.69,8494.74,681.01029
2019-11-17 01:00:00,8494.78,8496.05,8472.38,8477.62,542.996095
2019-11-17 02:00:00,8477.59,8484.0,8470.78,8483.57,439.156232
2019-11-17 03:00:00,8483.92,8487.38,8466.61,8472.29,323.648991
2019-11-17 04:00:00,8472.3,8475.55,8453.98,8455.18,362.554994
2019-11-17 05:00:00,8455.1,8488.11,8453.6,8483.38,608.420425
2019-11-17 06:00:00,8484.09,8492.49,8471.71,8477.02,449.082099
2019-11-17 07:00:00,8478.31,8491.2,8471.43,8491.02,388.51864
2019-11-17 08:00:00,8490.74,8519.53,8484.88,8504.65,1145.068697
2019-11-17 09:00:00,8504.48,8516.32,8481.87,8484.8,662.471017
2019-11-17 10:00:00,8485.13,8499.97,8480.0,8485.67,570.668571
2019-11-17 11:00:00,8486.2,8487.6,8472.61,8482.02,367.220653
2019-11-17 12:00:00,8482.01,8484.1,8463.64,8475.36,523.446767
2019-11-17 13:00:00,8475.33,8491.28,8474.01,8491.01,341.944567
2019-11-17 14:00:00,8491.34,8491.51,8474.0,8479.23,433.830499
2019-11-17 15:00:00,8479.26,8479.4,8407.0,8425.81,1250.939374
2019-11-17 16:00:00,8427.3,8567.18,8350.68,8553.34,5129.437145
2019-11-17 17:00:00,8554.52,8591.83,8504.0,8536.33,2200.242401
2019-11-17 18:00:00,8535.88,8547.62,8520.0,8525.0,1043.228093
2019-11-17 19:00:00,8525.42,8541.83,8517.01,8521.26,805.714883
2019-11-17 20:00:00,8521.26,8574.37,8520.0,8559.67,1241.662767
2019-11-17 21:00:00,8559.67,8573.69,8518.0,8530.31,1259.867202
2019-11-17 22:00:00,8530.31,8536.26,8511.26,8521.2,948.220611
2019-11-17 23:00:00,8521.08,8544.39,8518.3,8529.99,746.204234
2019-11-18 00:00:00,8529.52,8550.0,8525.16,8536.73,804.070603
2019-11-18 01:00:00,8536.73,8557.49,8534.59,8542.05,705.056008
2019-11-18 02:00:00,8541.23,8548.75,8530.4,8539.05,561.027973
2019-11-18 03:00:00,8539.24,8567.55,8533.67,8553.19,1215.415056
2019-11-18 04:00:00,8552.96,8635.0,8519.0,8531.34,2500.718453
2019-11-18 05:00:00,8531.34,8559.52,8525.37,8548.82,693.880241
2019-11-18 06:00:00,8548.99,8553.0,8529.72,8545.13,426.783488
2019-11-18 07:00:00,8545.49,8547.48,8455.55,8502.4,1431.917779
2019-11-18 08:00:00,8502.87,8503.52,8456.0,8494.5,1188.72228
2019-11-18 09:00:00,8494.56,8498.33,8473.71,8483.94,538.109043
2019-11-18 10:00:00,8485.04,8485.04,8415.0,8451.99,1180.759665
2019-11-18 11:00:00,8451.99,8481.65,8430.69,8475.78,1026.510524
2019-11-18 12:00:00,8474.69,8492.0,8457.71,8473.69,708.952485
2019-11-18 13:00:00,8474.53,8487.79,8464.63,8482.38,379.811124
2019-11-18 14:00:00,8482.42,8492.0,8432.14,8444.78,1073.881009
2019-11-18 15:00:00,8444.78,8467.78,8423.44,8452.03,1179.405964
2019-11-18 16:00:00,8451.23,8499.0,8435.23,8473.5,1523.580123
2019-11-18 17:00:00,8473.54,8480.48,8457.64,8479.21,1094.455586
2019-11-18 18:00:00,8479.38,8479.74,8454.29,8458.26,932.478652
2019-11-18 19:00:00,8458.53,8466.19,8425.0,8443.77,1339.452976
2019-11-18 20:00:00,8443.9,8445.75,8370.45,8415.0,2662.654174
2019-11-18 21:00:00,8415.01,8465.48,8405.0,8445.94,1497.721738
2019-11-18 22:00:00,8446.0,8463.01,8440.0,8443.34,1394.252443
2019-11-18 23:00:00,8442.91,8444.44,8395.93,8408.99,2277.857787
2019-11-19 00:00:00,8408.99,8437.22,8406.74,8415.95,1275.328173
2019-11-19 01:00:00,8415.96,8416.17,8305.0,8344.82,3877.515264
2019-11-19 02:00:00,8343.77,8348.93,8060.0,8214.88,10391.693497
2019-11-19 03:00:00,8215.19,8248.0,8174.0,8213.95,2699.670634
2019-11-19 04:00:00,8213.42,8221.7,8169.03,8217.89,1891.75066
2019-11-19 05:00:00,8217.18,8246.0,8200.46,8237.94,1358.919437
2019-11-19 06:00:00,8237.95,8239.54,8191.38,8211.39,895.407035
2019-11-19 07:00:00,8210.54,8219.78,8185.26,8187.17,628.800667
2019-11-19 08:00:00,8186.5,8218.63,8174.07,8183.39,962.835952
2019-11-19 09:00:00,8183.26,8206.95,8176.85,8196.12,1022.620865
2019-11-19 10:00:00,8196.19,8210.0,8192.04,8200.44,683.256303
2019-11-19 11:00:00,8200.12,8201.49,8132.51,8153.23,1564.959894
2019-11-19 12:00:00,8153.23,8171.19,8103.99,8153.41,1764.482165
2019-11-19 13:00:00,8154.48,8170.75,8136.38,8146.13,1369.005554
2019-11-19 14:00:00,8146.13,8170.0,8119.35,8159.52,1965.854308
2019-11-19 15:00:00,8159.52,8160.35,8092.5,8128.06,2845.703596
2019-11-19 16:00:00,8128.06,8179.72,8123.53,8173.02,2648.477544
2019-11-19 17:00:00,8173.03,8174.02,8136.34,8151.73,1260.005312
2019-11-19 18:00:00,8151.73,8158.99,8080.72,8116.4,1702.728745
2019-11-19 19:00:00,8113.49,8129.73,8003.0,8073.88,5996.639382
2019-11-19 20:00:00,8074.42,8117.0,8024.81,8042.39,3403.479205
2019-11-19 21:00:00,8042.32,8071.43,8010.1,8055.12,2596.731273
2019-11-19 22:00:00,8054.22,8123.34,8054.22,8098.43,2796.432157
2019-11-19 23:00:00,8098.44,8114.21,8072.18,8101.43,1531.192509
2019-11-20 00:00:00,8100.63,8156.47,8084.27,8093.24,2179.573388
2019-11-20 01:00:00,8095.04,8107.74,8049.03,8092.2,1984.447134
2019-11-20 02:00:00,8091.89,8122.42,8091.89,8097.46,927.131529
2019-11-20 03:00:00,8096.92,8120.0,8093.65,8109.63,736.058091
2019-11-20 04:00:00,8109.69,8115.61,8077.61,8114.68,824.230955
2019-11-20 05:00:00,8114.7,8124.82,8098.04,8116.73,689.223683
2019-11-20 06:00:00,8116.24,8165.02,8114.43,8139.44,1436.706007
2019-11-20 07:00:00,8139.75,8154.23,8114.37,8133.64,664.285474
2019-11-20 08:00:00,8133.83,8135.99,8095.0,8124.07,1037.448179
2019-11-20 09:00:00,8124.07,8149.0,8115.44,8130.53,999.264331
2019-11-20 10:00:00,8130.26,8158.36,8128.95,8143.71,1033.174839
2019-11-20 11:00:00,8143.7,8143.72,8124.06,8130.37,886.827274
2019-11-20 12:00:00,8129.72,8148.16,8100.01,8109.0,1149.656638
2019-11-20 13:00:00,8108.99,8119.88,8078.9,8113.02,1223.345145
2019-11-20 14:00:00,8113.89,8141.62,8105.6,8126.86,948.657228
2019-11-20 15:00:00,8126.87,8137.8,8118.0,8121.47,789.967591
2019-11-20 16:00:00,8121.47,8134.0,8082.46,8089.66,1704.120735
2019-11-20 17:00:00,8089.36,8102.26,8064.34,8076.0,1800.716477
2019-11-20 18:00:00,8076.0,8083.68,8038.4,8061.0,2015.727069
2019-11-20 19:00:00,8061.01,8097.82,8053.27,8088.41,1481.291799
2019-11-20 20:00:00,8089.06,8109.84,8063.02,8080.96,1491.468858
2019-11-20 21:00:00,8080.47,8093.69,8070.0,8086.08,996.765948
2019-11-20 22:00:00,8086.96,8160.0,8086.0,8146.91,2128.370963
2019-11-20 23:00:00,8147.0,8156.78,8100.83,8127.68,1621.379556
2019-11-21 00:00:00,8127.32,8145.0,8114.28,8122.67,1051.093136
2019-11-21 01:00:00,8122.16,8150.89,8122.06,8146.4,987.74052
2019-11-21 02:00:00,8146.4,8264.29,8086.04,8104.76,4614.807083
2019-11-21 03:00:00,8104.24,8113.2,8072.56,8088.62,1437.265495
2019-11-21 04:00:00,8088.61,8107.5,8066.0,8098.07,991.573309
2019-11-21 05:00:00,8096.64,8110.0,8076.54,8099.72,705.229133
2019-11-21 06:00:00,8098.51,8116.0,8080.92,8091.05,663.309499
2019-11-21 07:00:00,8091.84,8100.0,8077.0,8098.01,707.030175
2019-11-21 08:00:00,8098.56,8099.25,8080.35,8098.48,550.095767
2019-11-21 09:00:00,8098.52,8131.03,8092.1,8123.13,936.604937
2019-11-21 10:00:00,8123.25,8129.78,8104.0,8121.19,747.59945
2019-11-21 11:00:00,8120.75,8134.73,8096.62,8125.98,874.090029
2019-11-21 12:00:00,8125.2,8129.26,8100.33,8113.99,816.052973
2019-11-21 13:00:00,8113.37,8125.0,8107.58,8124.24,476.534032
2019-11-21 14:00:00,8124.24,8126.0,8083.39,8094.31,1002.450111
2019-11-21 15:00:00,8093.92,8104.0,8075.23,8088.58,1284.141437
2019-11-21 16:00:00,8088.29,8095.0,7910.0,7936.1,6125.485732
2019-11-21 17:00:00,7937.02,7968.07,7916.2,7933.52,2755.778122
2019-11-21 18:00:00,7934.69,7941.33,7905.0,7922.34,2085.968446
2019-11-21 19:00:00,7922.34,7922.74,7855.0,7870.66,4789.517006
2019-11-21 20:00:00,7869.66,7920.0,7840.81,7902.0,2847.462007
2019-11-21 21:00:00,7901.56,7904.09,7880.0,7884.89,1359.090384
2019-11-21 22:00:00,7885.09,7897.79,7777.77,7794.6,3916.112759
2019-11-21 23:00:00,7797.31,7799.61,7500.0,7631.44,13808.78014
2019-11-22 00:00:00,7631.43,7669.47,7597.26,7614.0,3160.472706
2019-11-22 01:00:00,7613.99,7615.87,7526.45,7573.43,2882.706992
2019-11-22 02:00:00,7573.06,7606.85,7559.49,7587.14,1776.384926
2019-11-22 03:00:00,7588.04,7632.54,7583.23,7629.81,1617.00776
2019-11-22 04:00:00,7629.8,7660.0,7566.0,7600.0,1863.594854
2019-11-22 05:00:00,7600.0,7630.0,7587.1,7595.36,933.381087
2019-11-22 06:00:00,7595.36,7628.06,7594.04,7623.49,848.291793
2019-11-22 07:00:00,7624.12,7640.26,7601.26,7627.74,961.176811
2019-11-22 08:00:00,7627.79,7685.02,7616.88,7685.02,1607.166984
2019-11-22 09:00:00,7685.02,7692.18,7645.18,7647.65,1801.805115
2019-11-22 10:00:00,7647.65,7668.81,7623.59,7636.7,1500.411784
2019-11-22 11:00:00,7636.7,7641.88,7588.0,7599.85,1466.133842
2019-11-22 12:00:00,7599.77,7632.03,7597.78,7613.6,1397.508722
2019-11-22 13:00:00,7613.27,7621.66,7523.8,7559.39,2466.425493
2019-11-22 14:00:00,7559.38,7574.99,7420.0,7460.21,5499.89015
2019-11-22 15:00:00,7460.19,7572.05,7401.0,7556.41,5842.592169
2019-11-22 16:00:00,7556.4,7750.0,7502.72,7518.31,6857.181536
2019-11-22 17:00:00,7518.39,7522.95,7360.0,7402.73,7762.8093
2019-11-22 18:00:00,7402.77,7404.0,6940.0,7080.32,18016.883505
2019-11-22 19:00:00,7080.33,7184.01,7060.0,7106.71,6444.10865
2019-11-22 20:00:00,7102.88,7159.56,7078.11,7146.95,4814.60288
2019-11-22 21:00:00,7146.81,7146.81,6985.0,7034.0,5843.261663
2019-11-22 22:00:00,7034.0,7106.69,6790.0,7035.94,12736.398528
2019-11-22 23:00:00,7038.84,7148.0,7038.84,7124.35,8809.604058
2019-11-23 00:00:00,7125.22,7220.0,7098.9,7126.17,7149.256475
2019-11-23 01:00:00,7126.54,7178.21,7116.59,7143.1,3297.121074
2019-11-23 02:00:00,7144.04,7244.03,7133.38,7231.78,2348.455198
2019-11-23 03:00:00,7232.85,7350.0,7200.0,7297.91,10086.071811
2019-11-23 04:00:00,7297.91,7378.25,7257.27,7314.4,3786.279266
2019-11-23 05:00:00,7314.13,7344.58,7275.7,7321.61,2179.773929
2019-11-23 06:00:00,7322.44,7340.0,7207.65,7245.89,2365.734442
2019-11-23 07:00:00,7244.46,7297.75,7156.36,7268.23,2523.663685
2019-11-23 08:00:00,7268.23,7284.57,7143.0,7195.03,2532.006061
2019-11-23 09:00:00,7195.03,7213.17,7161.45,7197.24,1262.703964
2019-11-23 10:00:00,7197.24,7277.49,7189.03,7249.84,1115.912828
2019-11-23 11:00:00,7249.64,7292.51,7232.18,7271.94,1363.847699
2019-11-23 12:00:00,7271.94,7300.69,7202.0,7202.04,1669.600303
2019-11-23 13:00:00,7204.15,7234.92,7170.29,7200.78,1606.896002
2019-11-23 14:00:00,7200.78,7224.19,7176.9,7201.61,1588.410038
2019-11-23 15:00:00,7202.37,7235.4,7158.31,7171.3,1949.855303
2019-11-23 16:00:00,7171.3,7207.98,7112.26,7136.57,2874.606992
2019-11-23 17:00:00,7137.0,7171.09,7080.01,7153.48,3396.973305
2019-11-23 18:00:00,7151.56,7199.99,7114.28,7165.17,2282.374547
2019-11-23 19:00:00,7166.38,7215.0,7149.22,7171.92,2215.600499
2019-11-23 20:00:00,7171.92,7197.23,7139.75,7150.14,2049.657682
2019-11-23 21:00:00,7150.14,7180.0,7147.16,7170.31,2223.157435
2019-11-23 22:00:00,7170.14,7298.0,7162.76,7256.38,4340.594751
2019-11-23 23:00:00,7257.09,7333.5,7226.34,7291.2,3634.935797
2019-11-24 00:00:00,7288.96,7344.48,7230.65,7293.65,4127.712138
2019-11-24 01:00:00,7294.67,7307.68,7248.0,7287.09,1904.190271
2019-11-24 02:00:00,7287.79,7334.86,7269.0,7307.71,1446.239829
2019-11-24 03:00:00,7307.71,7324.14,7271.77,7285.68,1311.248662
2019-11-24 04:00:00,7285.56,7296.53,7240.0,7270.46,2090.205273
2019-11-24 05:00:00,7269.23,7283.72,7237.78,7276.01,1006.385885
2019-11-24 06:00:00,7276.0,7326.0,7264.47,7293.04,1143.76047
2019-11-24 07:00:00,7295.6,7319.45,7293.26,7311.57,1313.019021
2019-11-24 08:00:00,7311.1,7330.39,7222.0,7244.74,2478.209091
2019-11-24 09:00:00,7245.79,7266.87,7229.26,7254.63,929.419426
2019-11-24 10:00:00,7255.39,7275.0,7238.83,7239.23,707.75075
2019-11-24 11:00:00,7239.38,7239.99,7185.0,7202.05,2040.432307
2019-11-24 12:00:00,7202.04,7219.93,7152.83,7169.1,1604.148948
2019-11-24 13:00:00,7169.09,7190.0,7150.0,7175.81,1253.447819
2019-11-24 14:00:00,7175.63,7231.56,7175.63,7195.84,1962.925469
2019-11-24 15:00:00,7195.84,7216.47,7168.4,7180.14,1575.773146
2019-11-24 16:00:00,7178.99,7226.75,7173.34,7199.47,1322.108362
2019-11-24 17:00:00,7198.85,7265.37,7170.01,7248.86,2845.113939
2019-11-24 18:00:00,7248.86,7271.73,7100.0,7134.17,4467.24715
2019-11-24 19:00:00,7134.58,7263.26,7120.71,7203.04,3610.505604
2019-11-24 20:00:00,7203.39,7205.86,7130.39,7154.68,2212.703614
2019-11-24 21:00:00,7155.0,7190.94,7125.0,7136.86,2212.894726
2019-11-24 22:00:00,7137.0,7169.77,6969.9,7064.86,5470.519977
2019-11-24 23:00:00,7065.95,7107.35,6959.57,6981.27,4674.779094
2019-11-25 00:00:00,6983.23,7032.84,6912.0,7013.75,7645.270105
2019-11-25 01:00:00,7014.68,7113.0,7010.0,7070.19,4244.269246
2019-11-25 02:00:00,7070.11,7101.42,7047.31,7074.48,3582.889689
2019-11-25 03:00:00,7074.48,7087.54,7008.07,7028.78,1917.207183
2019-11-25 04:00:00,7028.78,7070.36,6984.0,7047.58,2937.119385
2019-11-25 05:00:00,7045.68,7087.0,7014.03,7034.19,1700.115294
2019-11-25 06:00:00,7033.51,7057.84,7001.0,7029.19,1139.148292
2019-11-25 07:00:00,7029.94,7037.11,6861.0,6903.28,5356.207867
2019-11-25 08:00:00,6900.23,6918.66,6805.59,6879.96,6233.974622
2019-11-25 09:00:00,6879.94,6941.68,6615.0,6713.49,9401.479488
2019-11-25 12:00:00,6717.21,6730.0,6588.69,6640.01,4436.720873
2019-11-25 13:00:00,6640.18,6672.49,6515.0,6540.21,8646.202999
2019-11-25 14:00:00,6540.17,6680.0,6530.0,6644.45,5908.456607
2019-11-25 15:00:00,6644.45,6725.95,6644.45,6672.01,4755.615167
2019-11-25 16:00:00,6671.7,6720.0,6632.98,6714.83,3574.291219
2019-11-25 17:00:00,6714.83,6795.77,6705.0,6742.75,4383.258697
2019-11-25 18:00:00,6744.33,6949.0,6709.19,6888.33,4971.935214
2019-11-25 19:00:00,6888.33,6988.0,6823.99,6879.02,8441.384309
2019-11-25 20:00:00,6879.02,7200.0,6870.66,7146.59,12189.065258
2019-11-25 21:00:00,7145.02,7285.0,7090.46,7122.78,12370.19169
2019-11-25 22:00:00,7122.9,7222.99,7120.67,7165.0,4842.134257
2019-11-25 23:00:00,7165.0,7285.22,7157.58,7252.95,5923.141447
2019-11-26 00:00:00,7253.25,7377.69,7175.0,7207.03,8089.149439
2019-11-26 01:00:00,7207.66,7224.79,7147.34,7211.63,3104.427832
2019-11-26 02:00:00,7213.12,7273.49,7199.52,7258.99,2087.569716
2019-11-26 03:00:00,7258.55,7270.0,7170.0,7192.7,1978.384566
2019-11-26 04:00:00,7192.87,7241.44,7119.0,7160.61,2829.854876
2019-11-26 05:00:00,7160.38,7235.02,7125.53,7192.74,2012.182705
2019-11-26 06:00:00,7192.7,7223.34,7174.7,7196.49,1144.398454
2019-11-26 07:00:00,7196.5,7197.73,7090.17,7109.57,2321.915762
2019-11-26 08:00:00,7109.99,7156.0,7051.0,7137.25,2879.161804
2019-11-26 09:00:00,7137.82,7183.82,7114.21,7164.96,2064.061578
2019-11-26 10:00:00,7164.85,7189.43,7120.0,7136.74,1700.39716
2019-11-26 11:00:00,7136.07,7245.88,7118.0,7245.85,2470.399959
2019-11-26 12:00:00,7245.83,7246.0,7181.09,7187.49,1789.742979
2019-11-26 13:00:00,7187.97,7297.87,7186.0,7247.49,2902.721302
2019-11-26 14:00:00,7247.49,7340.0,7162.15,7165.0,5919.43556
